episode,t,x,z,dz,phi,d_phi,d2_phi,psi,d_psi,d2_psi,torq_grav,torq_ai,torq_ai_knee
0,0.36000000000000026,-0.0037522697316736955,-0.06358605144799918,0.1258095566481617,0.00214017266481263,-0.27903187032534166,0.14711614429634604,0.16786786759042674,0.5920883092439644,-3.4888347877683716,-2.5666524618922204,-2.5599674162434782,13.073907903995867
0,0.3800000000000003,-0.004983798607943612,-0.05890318095710463,0.3257564951953229,-0.0033258948644951367,-0.2638229700816273,1.278855638750098,0.1790290335414596,0.5247610818074466,-3.258389793963446,-3.409045261452464,-0.3446286410797864,14.04557392186518
0,0.4000000000000003,-0.006082198300435034,-0.050312346376440595,0.5145438734955681,-0.008264024160947616,-0.22642373245760108,2.35737794323293,0.1888906051593078,0.4623186600018665,-2.978121094722946,-4.160370489175696,2.0477464520019057,14.920761460598753
0,0.4200000000000003,-0.0069727925541801855,-0.03821503954577059,0.6760428501590564,-0.012247832710563258,-0.16886838030357926,3.29432537797692,0.19756169743099306,0.40593376965012784,-2.6375296725969117,-4.769549442870544,4.44963778281648,15.674378580795315
0,0.44000000000000034,-0.007591953989008331,-0.023303712941530417,0.7973535291419053,-0.014907785046367984,-0.09473416938618648,4.023187027271989,0.20517988806505458,0.3573801039821178,-2.1946274319790597,-5.193062393554466,6.745293526314024,16.306828137096318
0,0.46000000000000035,-0.007892196413465504,-0.006486326566000832,0.8696691915308848,-0.015957588431447522,-0.008693370636356865,4.499852647361177,0.21192668142430104,0.31926515903794483,-1.610193616035544,-5.398430742539187,8.854665589073463,16.836579539820377
0,0.48000000000000037,-0.007845659650257839,0.011195884896124095,0.8882094686480946,-0.015211759671656312,0.0839116241632401,4.700135364954014,0.21804212450807767,0.2947684140866527,-0.8650674132937441,-5.366599384050712,10.71809995293233,17.293433248858125
0,0.5000000000000003,-0.007445973826093106,0.02864786033425512,0.8520381333642388,-0.01259517136485381,0.1774465729812754,4.617621465986018,0.2238313318341647,0.2871194829460695,0.030277157214197704,-5.093210999744737,12.28686179491743,17.712278574633462
0,0.5200000000000004,-0.006708548888998391,0.044799633729612,0.764153947753607,-0.008145342323382477,0.26633769280608144,4.263042256280549,0.22965864174410522,0.29888456364815563,1.0265058591312455,-4.588804069388914,13.519368577676374,18.125960168189703
0,0.5400000000000004,-0.0056692477350611045,0.058689748768436655,0.6317986766973446,-0.0020077031009407033,0.345425825279539,3.664873085744789,0.23592564514197414,0.3310697243571982,2.026825560326635,-3.8779061841020326,14.382449462983606,18.556969202212077
0,0.5600000000000004,-0.0043813497723696375,0.06955189180608637,0.4664913686115954,0.005576317623471609,0.4103290105482443,2.86958328309369,0.24303032077384581,0.38216046396582576,2.888145796762372,-2.9969585139882207,14.857373256966827,19.01013385152639
0,0.5800000000000004,-0.002910863395465179,0.0768899431253274,0.28301065710164897,0.014288267243072061,0.457776782051796,1.9390584483638063,0.25130926259951136,0.4474710020534092,3.4467341415470782,-1.991110743148203,14.949992253095951,19.471242362208827
0,0.6000000000000004,-0.0013306616727949228,0.08051623293093912,0.09702032834469901,0.023757453403097224,0.48584396860556717,0.9440128373685084,0.2609745598518321,0.519351790603554,3.572320933549193,-0.910210311233066,14.702831631031158,19.91569828129708
0,0.6200000000000004,0.0002856276316285364,0.08053665383185284,-0.0776979608180754,0.03358890796251911,0.4940294771129111,-0.04432702669584067,0.27206616764696867,0.58853940565252,3.22534139293152,0.19537732372514766,14.20384556037827,20.32405987417271
0,0.6400000000000005,0.0018689656833930346,0.07729254523876423,-0.23091358612926663,0.04339138988590468,0.48318679563152434,-0.9609125276761732,0.2844398393088454,0.6462406295880038,2.4771390514867173,1.2784248862523853,13.583093440246845,20.694132395856958
0,0.6600000000000005,0.0033588855531090497,0.07128787059792828,-0.3560371899377532,0.05280289275215309,0.45535175788055265,-1.7511197624105794,0.2977965050777907,0.6860246594120103,1.478572850217475,2.2975689112952598,12.992460086525986,21.04168932881926
0,0.6800000000000005,0.004706083984304417,0.06312575202076516,-0.4493230538310891,0.06151201619670814,0.4135056795586078,-2.3735410184964003,0.3117407509514042,0.7047510955502794,0.40075178474075485,3.2190834190460342,12.575320617240074,21.39126418622805
0,0.7000000000000005,0.005873906764613363,0.053461090552444974,-0.509117997386884,0.06927409131737004,0.3612887974384997,-2.8023752171970995,0.3258462987165717,0.7023628103894191,-0.6183078102544345,4.0178962133816105,12.437612427683119,21.763618075929596
0,0.7200000000000005,0.006838996358581412,0.042962492579499405,-0.5356191977230497,0.07592109657619511,0.3026662328237971,-3.029717912985147,0.3397085376508972,0.6808782888840179,-1.5028086028010577,4.678031597096255,12.627412080872878,22.165235794165206
0,0.7400000000000005,0.007591199032514564,0.032275411465768074,-0.5309094900818537,0.08136454875755594,0.24156554095726163,-3.0660697320216737,0.35297325481077574,0.6431077674187473,-2.2412685031848456,5.192546222821998,13.12950390601553,22.583297711859846
0,0.7600000000000006,0.008132744664967365,0.02198737081765316,-0.4986747890638031,0.08559136099431505,0.18155080073090843,-2.9363685093881826,0.3653410629877682,0.5915771725842859,-2.8670400081706724,5.562967382068909,13.881408360875383,22.988100239812088
0,0.7800000000000006,0.008476828183312071,0.012604874148786149,-0.44333383424703765,0.08865429671552248,0.12562257855030465,-2.671667722932752,0.3765549349474721,0.5279413430263786,-3.430581968116529,5.79832216005964,14.806018481877679,23.340921837799122
0,0.8000000000000006,0.0086459235660378,0.004550553074737468,-0.3689230467557865,0.09066011881372073,0.07618845644115471,-2.300508947042304,0.38638085870984124,0.4528533380019761,-3.9806843777822736,5.913983936603013,15.842459853249848,23.601192985696677
0,0.8200000000000006,0.00867024573801218,-0.0018202120694868012,-0.2782814810041632,0.09175861734610037,0.035168321319813255,-1.8439062147648646,0.3945883532744176,0.366029505362765,-4.561484030769189,5.930620312639039,16.960871452733002,23.72852966866185
0,0.8400000000000006,0.008586652375983647,-0.006194398266047444,-0.17298274092851565,0.09213437933101963,0.004147107888438909,-1.31521758751104,0.4009324729716328,0.2663166366240315,-5.214564959658449,5.873442119209402,18.161291482556184,23.681337775975255
0,0.8600000000000007,0.008437945179661104,-0.008290753106954872,-0.05463443392305528,0.092001157425292,-0.015537668978629808,-0.7260043887626063,0.4051381123204014,0.15190652700655238,-5.965097040632763,5.771725736675014,19.460822760502733,23.418433130368022
0,0.8800000000000007,0.008271961401464604,-0.007897499441211887,0.0719274390475283,0.09159619787222861,-0.022911517774135217,-0.09927062461392994,0.4068940232490729,0.021189512401971228,-6.777915926928083,5.658191926778764,20.868831385172438,22.91023130787513
0,0.9000000000000007,0.008139357390763801,-0.004961779646960841,0.1965487820293545,0.09116990284112708,-0.017701103112580736,0.5211729675672164,0.40587103569746147,-0.12574945529473877,-7.535006286654075,5.56748989329433,22.36270563491591,22.15040435725444
0,0.9200000000000007,0.00808979901374344,0.0003645952015496678,0.3090679210072783,0.09096916262045181,-0.0005370939470037389,1.0895181721999863,0.40176423217580437,-0.28663156773354703,-8.136231623913384,5.533591480358342,23.89955790727267,21.140252290594457
0,0.9400000000000007,0.008168328423779013,0.00778930094999057,0.40488273245084916,0.09122069635815734,0.027260896457417503,1.580288346117776,0.3943260614988608,-0.4583303894207046,-8.582704700416965,5.5873058510320845,25.448636984345534,19.868995825170302
0,0.9600000000000007,0.008413065444627974,0.01690715004377282,0.47773614852296103,0.09211944612630785,0.06382749228805144,1.9655990014410638,0.38337614375328427,-0.6370733105977747,-8.81928772669068,5.754706967397392,26.984725936465562,18.34817359834571
0,0.9800000000000008,0.008851983614122216,0.027079455655342678,0.512318671414584,0.09381501212023553,0.10640425570377732,2.1897715831400477,0.3688376758090457,-0.8156415715817592,-8.594667548914805,6.054928090669163,28.464124403708173,16.656832699305056
0,1.0000000000000007,0.009497016336924641,0.037336150687693345,0.4917189287465285,0.0963901852582265,0.15106091381818695,2.194202999790168,0.3508331168690181,-0.981208812918522,-7.6180639013831914,6.496130088137076,29.831776068574733,14.92397081411258
0,1.0199999999999985,0.01033817639215154,0.046492818894645196,0.410384582896476,0.09984050303602035,0.19313680243390574,1.9608910799065344,0.32978297558098124,-1.117502480040591,-5.812663460115686,7.071479092690702,31.045836254409043,13.270761512459696
0,1.0399999999999963,0.011341940823889224,0.05343221760342824,0.2785726965400077,0.10406906875429538,0.2282300453706385,1.526876149693815,0.30642504818783556,-1.2100019551516776,-3.3878634913135524,7.758042140727644,32.08936855363372,11.773050602543302
0,1.059999999999994,0.012455376964819773,0.05736511427190394,0.11711144349974602,0.10890141549538891,0.25310554321138734,0.9659574657945769,0.28173092877098443,-1.25039166872974,-0.7211720806762305,8.51961024835355,32.96549523203638,10.461236933066305
0,1.0799999999999919,0.013614191027395679,0.05795214775273483,-0.05076501141878717,0.11411405702747006,0.2661241959099265,0.3607639115268488,0.25676095045872477,-1.2381290302633015,1.8021965885630349,9.312204776110176,33.68758470549154,9.336999444521398
0,1.0999999999999897,0.014751718096910399,0.05528263661897431,-0.20561913546725763,0.11946651088472139,0.2671835127529783,-0.2183843563502813,0.23251585029334143,-1.179385346670458,3.8951687089152034,10.090227515895556,34.27182874785549,8.388651182955725
0,1.1199999999999875,0.01580647789185301,0.04976279517460953,-0.33486996544919045,0.12472868416029681,0.257348590627661,-0.723991665507232,0.2098256491721632,-1.0846054276736603,5.407509750924609,10.811629156541006,34.73306906671388,7.600655062183955
0,1.1399999999999852,0.01672708145424393,0.041971394437904916,-0.4332100620355471,0.12969944002163203,0.23836855276567834,-1.1330711319705074,0.18929139844163675,-0.9658163234788797,6.317559262732805,11.441265031670921,35.082637637714605,6.958817986054652
0,1.159999999999983,0.017474302523969264,0.03252615701648438,-0.5013301633344441,0.13421560366478283,0.21222260243911867,-1.4432102516315117,0.17127707605392486,-0.834383367170055,6.699624262019754,11.952310930514107,35.32717795593727,6.453047613018335
0,1.1799999999999808,0.01802079966798248,0.02198485470774374,-0.5438961178284774,0.13815290187026397,0.1807754332489959,-1.6661314957647704,0.1559390886991745,-0.6995168953949883,6.683975389001046,12.326071810281134,35.467969895252146,6.078618153662586
0,1.1999999999999786,0.018349279504909975,0.010788425090582468,-0.5674731689959008,0.14142135145683085,0.14556731867399722,-1.8210012531781532,0.14327768610690853,-0.5675642086678927,6.419563224235579,12.550724361456362,35.500695646603354,5.8361715450232055
0,1.2199999999999764,0.018449917423065704,-0.0007576245261251081,-0.578805314816964,0.1439577297788549,0.10772855313527359,-1.9287969438347286,0.13319558031641457,-0.441970080665568,6.044662124965967,12.619552051213,35.41571506860464,5.730583385793048
0,1.2399999999999742,0.018317708513204644,-0.012473558821927192,-0.5836794819098745,0.1457173307312552,0.06798747769773729,-2.0084891899374515,0.12555228994207512,-0.3237069833139294,5.668527235790328,12.529132819213155,35.19869170015834,5.7692783170914606
0,1.259999999999972,0.017950185107988823,-0.02428067498057746,-0.5864753597259045,0.14666647323862292,0.02673046130738639,-2.0754176638318107,0.12020719383508535,-0.21193291732521513,5.365495770196217,12.277777836059915,34.831062408095136,5.9609580049405535
0,1.2799999999999698,0.017345672608278573,-0.03617406805233307,-0.59028212148254,0.14677638067058102,-0.015927134408401537,-2.1415446423980025,0.11704907031480324,-0.10465257016837765,5.179023480973249,11.864338642331912,34.28985539186247,6.315231066168243
0,1.2999999999999676,0.016502050144652697,-0.04820000191963463,-0.5972063442135978,0.1460183699251056,-0.06008320358461912,-2.2164010274579957,0.11601346141032562,0.0007350592713941473,5.1284243093928055,11.287359702618033,33.54694186268661,6.84241787621509
0,1.3199999999999654,0.015415932366818997,-0.06043525204029001,-0.6083193868615795,0.14436010423376308,-0.10599645221284172,-2.3068582804352196,0.11708982058638188,0.10693894160949828,5.208323077241253,10.544519073948075,32.56897066050471,7.5514359710401635
0,1.3399999999999632,0.014082353323990757,-0.07295461749191728,-0.6226971212703148,0.14176321287295832,-0.15399182477568346,-2.4137143366958473,0.12031718114277098,0.216073742072299,5.37196548161089,9.63241255790164,31.320667407947294,8.44281224110057
0,1.359999999999961,0.012495375803923937,-0.08576788100635067,-0.6355300001559525,0.13818380189031337,-0.20425433367322587,-2.52466825845349,0.12576112932208885,0.328448194152923,5.500564876026784,8.546970960277637,29.77461883095245,9.495505234064018
0,1.3799999999999588,0.01065029464144027,-0.09872545223267382,-0.6368340714467782,0.13357841675072762,-0.2564936273612621,-2.6083634333093055,0.13346179804429462,0.44093879973647987,5.390766436178556,7.284967851922396,27.92797323085924,10.654031934146898
0,1.3999999999999566,0.008547699930743976,-0.11143757068272961,-0.6135010587820826,0.1279170620877728,-0.309605542788972,-2.6182469835773996,0.14335303366638003,0.5459704454715091,4.815114532540993,5.846799947799072,25.82281664028222,11.83240485441633
0,1.4199999999999544,0.006198425885110224,-0.12327792240480974,-0.5548957900511037,0.1212012282972309,-0.36154494919350094,-2.5073642546002746,0.155179946850568,0.6326129951416699,3.6568948346047776,4.23987382957928,23.56554142733167,12.944476120515752
0,1.4399999999999522,0.003627353028991914,-0.13349182038824992,-0.45762809903163804,0.11348148292587108,-0.4094943700762788,-2.242668283587639,0.16846326267070105,0.6900568230678289,2.0131619637501887,2.4812086107569145,21.33172675144084,13.941304249218414
0,1.45999999999995,0.0008745038947337212,-0.14134282094724723,-0.3254552460282142,0.10486970648496549,-0.4501989945988019,-1.809448902269154,0.1825422669107893,0.7115397225017549,0.157819405835216,0.5981868438574914,19.33728630979919,14.822235800093452
0,1.4799999999999478,-0.002006435791673807,-0.14621174646314034,-0.16549738993433913,0.09554447151954379,-0.4802945474735068,-1.2085203753983174,0.1966794207474249,0.696233712899374,-1.6045184828172234,-1.3724569181418678,17.782085952235384,15.61291240578852
0,1.4999999999999456,-0.004950818504044956,-0.1476211405019082,0.015234383579470014,0.08575048583468171,-0.4965742067451948,-0.4536026125161696,0.21017375524057666,0.6482729876789209,-3.0746616045025794,-3.3864856329047743,16.79665886199925,16.331807604446176
0,1.5199999999999434,-0.00788572589211124,-0.14521759987087882,0.21092481362970827,0.0757929786104892,-0.4962357867544824,0.4287051776580127,0.22243425671237954,0.5740020477265191,-4.210804999745013,-5.39400382974,16.417334430951033,16.96694497978733
0,1.5399999999999412,-0.01073224209343847,-0.13875283934462768,0.41642458792801595,0.06602715875559949,-0.4771221694353455,1.400344257570499,0.23299474500247275,0.47914936731030733,-5.096953794078903,-7.341017022653551,16.600886065377612,17.47203968150765
0,1.559999999999939,-0.013407490228905281,-0.12807930218544292,0.62656329885784,0.056843372264842776,-0.4378975650911325,2.4171236862901493,0.24148209717699026,0.36711940721867004,-5.870702859624207,-9.170829210083369,17.26715862584002,17.77832571514028
0,1.5799999999999368,-0.015826726703961458,-0.1131602026925899,0.8354772665377665,0.04864971451506329,-0.37812807912093227,3.433274670092981,0.247564724654169,0.23871377706162505,-6.6542056034744785,-10.825478839669698,18.336695207152953,17.81127172248714
0,1.5999999999999346,-0.017905860544221063,-0.09410556203295237,1.0348383162588926,0.04185331939215422,-0.29835953764009665,4.398059692171892,0.2509086323139875,0.09313159128315514,-7.495844742627939,-12.247463288759622,19.738491613013718,17.5079983788608
0,1.6199999999999324,-0.019565153512271245,-0.07125836133353584,1.2108160901787732,0.036838799716432793,-0.20034957145600926,5.2447286345549955,0.25116514356130776,-0.0698761659870274,-8.314980911117505,-13.38226788671158,21.39162143129451,16.838479011412332
0,1.6399999999999302,-0.020735095564320828,-0.04531955198825069,1.3429819339105895,0.03394037630948354,-0.08744432459039722,5.886275350162867,0.24800975680335796,-0.2471719357140991,-8.884465368156135,-14.182379376415208,23.190243523716223,15.82555891949509
0,1.659999999999928,-0.021364641312696622,-0.017444932372405176,1.4075706834666293,0.03340702122855373,0.03515598984817717,6.228418655787463,0.2412355353631898,-0.42983095764308893,-8.880242989846526,-14.612911502585858,25.013360704959947,14.554203975745395
0,1.6799999999999258,-0.02143038458266354,0.010771070461447898,1.3848035406027235,0.035366088207294956,0.16055717860969035,6.196714208994979,0.23087798534073978,-0.6026375463902051,-8.006679492622348,-14.657871751884823,26.748486871949304,13.157540363647641
0,1.6999999999999236,-0.020943684268278553,0.037493039131463526,1.2690220011418871,0.03979629297861525,0.28096974348580145,5.771166982100504,0.21731907157734662,-0.7468781563659111,-6.18549397904017,-14.325029802552994,28.31483956480142,11.77085770525589
0,1.7199999999999214,-0.01995224725243053,0.06098266771014235,1.0731851810732325,0.046521996029224785,0.3889722109837295,5.00013800528132,0.2013058245113765,-0.845741673106311,-3.6391489040065266,-13.647000568899102,29.672025327552664,10.488968417711131
0,1.7399999999999192,-0.018534865775946516,0.07991231521640137,0.8233085170906033,0.05523276015147113,0.4786629684182262,3.9799395656408008,0.18386016460124263,-0.8891701388596676,-0.7819596690972279,-12.677650900466356,30.810643633450216,9.359105804152867
0,1.759999999999917,-0.016791333984762465,0.09352042941457514,0.5488830015035073,0.06552074296618722,0.5462485705784071,2.821130741444363,0.1661194679369654,-0.8757160036821108,1.956322206641271,-11.485211654092634,31.736709385255875,8.396795794355247
0,1.7799999999999148,-0.014831039846988728,0.10159490442172112,0.2751942605162688,0.07692357607982989,0.5900262584077579,1.6214691715226819,0.14917170678948005,-0.811392261747751,4.257400203923654,-10.144482369279505,32.45884875885247,7.604015454546251
0,1.7999999999999126,-0.012763174299006405,0.10433938832706843,0.019070957156683836,0.08896233759105285,0.6099494285929576,0.45049813365116614,0.13393349011852612,-0.706769993081761,5.9694664388240355,-8.730138201601976,32.97890813366515,6.982992854741984
0,1.8199999999999104,-0.010690256979293301,0.10218466178282795,-0.21256048042611464,0.10116844483487218,0.6069854465941572,-0.6564801919087041,0.12109324648084334,-0.573534381370747,7.11151692344569,-7.312301319054557,33.28345618693053,6.547066965413109
0,1.8399999999999082,-0.008705584343328581,0.09559101144024558,-0.42231690385788284,0.11309695229700871,0.5824179651114574,-1.6985253261959394,0.111121954446303,-0.42126439691521683,7.850237836724574,-5.954792601078199,33.33380897902821,6.330606169645289
0,1.859999999999906,-0.006894460544868439,0.08487131266517353,-0.6208554560525318,0.12432617631049424,0.5371888765888124,-2.705626737722465,0.10434217944913804,-0.2548766586086029,8.460167191316659,-4.7159699830388195,33.05319688961086,6.397175819294751
0,1.8799999999999037,-0.00533853216085701,0.07006216376287687,-0.8239304015963402,0.1344452533665299,0.47136360655550064,-3.730919996099403,0.10103774575071287,-0.07320544672135008,9.25652313487754,-3.6516903913538457,32.31185433988872,6.839513012850343
0,1.8999999999999015,-0.004121643917090542,0.050917436136211955,-1.0442248849994105,0.1430341131756335,0.383963472098123,-4.825439953649767,0.10156943229183148,0.12985971933655427,10.42836383844654,-2.8193131710391914,30.924151368809195,7.747136907024614
0,1.9199999999998993,-0.003332980216502069,0.027230020795163956,-1.2695448909737836,0.14964938135131764,0.2738824980948229,-5.964454936644934,0.10641269190109143,0.35793587242522396,11.629131505827038,-2.2798480611910255,28.70262195601063,9.0903457404486
0,1.9399999999998971,-0.0030598952488138397,-0.0004805900593771338,-1.4475596180405512,0.15384230274302724,0.14212448787593376,-6.988196542920561,0.11597770944086858,0.5983965317622003,11.741037183440412,-2.0930506978513024,25.56476705988657,10.597544965152592
0,1.959999999999895,-0.0033684288128738504,-0.030593123528668293,-1.5226267234550683,0.15521993758078595,-0.006602497490990886,-7.695879138432024,0.13020575443162094,0.817493092275061,9.7930731164351,-2.3040950462690715,21.669385747415706,11.912703170313952
0,1.9799999999998927,-0.004284567715314226,-0.06085854658437703,-1.4805682401197144,0.1535165278025602,-0.16454641951527185,-7.966652528874977,0.14826974038751045,0.9761582232022803,6.043889631093032,-2.9307553777679995,17.517423534150495,12.900642876030048
0,1.9999999999998905,-0.005789753856322867,-0.08919113859992231,-1.344316906228167,0.14863647573657335,-0.32276892933171486,-7.78085380325937,0.1686900331889857,1.0510904999701918,1.643841546817346,-3.9603323487707898,13.724100726851061,13.662048857921018
0,2.0199999999998886,-0.007828912976969225,-0.11404136206607556,-1.1422071020453095,0.14066335014357784,-0.47241611759590163,-7.157772424876122,0.1897530746391107,1.042076576515786,-2.284512677077081,-5.355142663665621,10.79712294575958,14.374966192387697
0,2.0399999999998863,-0.010320594178268553,-0.13427644804434843,-0.8890896137234849,0.129854848035264,-0.6048955547799956,-6.10655128530535,0.20992806559907573,0.9659879003140902,-5.107570274667206,-7.059452923306424,9.085868351228612,15.18662864011844
0,2.059999999999884,-0.013162573141080597,-0.1489130916198202,-0.5878091101626548,0.11663867186378957,-0.711828154053947,-4.644174691706068,0.22810102595733933,0.8457265456211221,-6.774472847078873,-9.00331277771114,8.69376800397279,16.13777177247053
0,2.079999999999882,-0.016233234348526405,-0.1569940999536016,-0.2403534503682491,0.10160335248789062,-0.7856920060633564,-2.8412784994560427,0.24358588682057727,0.6996339416693399,-7.710787349929359,-11.103504777170789,9.392478257841539,17.117924410436085
0,2.0999999999998797,-0.01939240262423956,-0.15763615226489167,0.14693425488880738,0.08547124074399874,-0.8207574285192221,-0.8069812944170909,0.2559641754254191,0.5356519296776467,-8.492138386115073,-13.264122168396126,10.81022566418062,17.92216818358912
0,2.1199999999998775,-0.022483614283705704,-0.1500996651591038,0.5660046509879387,0.06905853448413393,-0.8133251154245276,1.3632714333442342,0.2648712208594977,0.3516896528803801,-9.553488917220765,-15.378134807613586,12.708305152890219,18.34318763795026
0,2.1399999999998753,-0.025337611439948955,-0.1338585097056324,1.0045725552481424,0.053236849154952214,-0.7615188153194685,3.583962823160928,0.2698332047422383,0.13973344191469578,-11.083214394721255,-17.329791728026436,14.99926999181373,18.21139197681712
0,2.159999999999873,-0.027778725918805137,-0.10885952970625108,1.4312768288872786,0.03889318637438507,-0.6658608159452436,5.712406910057681,0.27021396493920574,-0.10707367150706577,-12.849718950551768,-18.99899469497938,17.590309611227823,17.45005006448744
0,2.179999999999871,-0.02963847271811823,-0.07594554110569186,1.792571543190313,0.02686881356295152,-0.5306465601911844,7.52998881038363,0.26532448837165046,-0.3857808014110453,-14.19280955483218,-20.270590573741686,20.297468435297098,16.122420299306874
0,2.1999999999998687,-0.030776630546349337,-0.03711837289884022,2.0288597916552815,0.017873601314101463,-0.36475450808618143,8.805931107370874,0.2546856249288489,-0.6777661697741038,-14.264803565514034,-21.048768205692067,22.91233008676594,14.43556879184465
0,2.2199999999998665,-0.031103849400292278,0.0045888493228260635,2.096109233763033,0.012398394159454078,-0.18098485536829145,9.376361588113378,0.23834672611999222,-0.9494757642763878,-12.41779285761014,-21.27248849971538,25.269886724634308,12.67674216569127
0,2.2399999999998643,-0.030596762839064318,0.045755052150293296,1.994198468070073,0.010657844595341174,0.00636901842712698,9.237282350126234,0.2170958868544682,-1.163090074853013,-8.767701541585637,-20.925792190980786,27.294148591595153,11.052111462656699
0,2.259999999999862,-0.029297336351993622,0.08339356686754504,1.7613422907067589,0.0125910026566255,0.18448958542548907,8.521837391127699,0.19240044278300977,-1.2905923982066334,-4.072121757923772,-20.037346237629446,28.98345151028288,9.640490672864946
0,2.27999999999986,-0.027298484194118938,0.11543921297236437,1.4489949645084057,0.017911447251717897,0.34381004601599213,7.413153503960668,0.16612274928005352,-1.3209331441756365,0.7732694702456301,-18.670622128113084,30.367628083729105,8.448574321084534
0,2.2999999999998577,-0.024724343537184387,0.14082075120977494,1.104501695269313,0.026177624647300984,0.4783487453742225,6.084269590922049,0.14017876887953123,-1.259200603208438,5.050916200092895,-16.910432718341973,31.480980554247623,7.4577932479141715
0,2.3199999999998555,-0.021711873025808657,0.1592859026362116,0.7628431379420639,0.036860238328098975,0.5851823044031043,4.66917341238313,0.11626037844996909,-1.1217532970302644,8.332193348379963,-14.85037321131148,32.34970057713101,6.6466984321422125
